      0.0000000 -1.462407224520231e-21
      0.0288975 4.928139941713704e-04
      0.0577951 1.390094023010031e-03
      0.0866926 2.427376320710030e-03
      0.1155901 3.279455486181439e-03
      0.1444877 4.624885645037662e-03
      0.1733852 6.568716930577447e-03
      0.2022827 7.886082357671896e-03
      0.2311803 8.699810476084757e-03
      0.2600778 9.707220763809643e-03
      0.2889753 1.041382937216850e-02
      0.3178729 1.174282770497517e-02
      0.3467704 1.197300476662554e-02
      0.3756679 1.130075878439551e-02
      0.4045655 1.228965980037415e-02
      0.4334630 1.350265450043039e-02
      0.4623605 1.440313814722210e-02
      0.4912581 1.194694760927701e-02
      0.5201556 1.083754488103446e-02
      0.5490531 1.044730350841211e-02
      0.5779507 1.168132150243918e-02
      0.6068482 1.382667756166590e-02
      0.6357457 1.458987089098846e-02
      0.6646433 1.452697284998356e-02
      0.6935408 1.122363364364598e-02
      0.7224383 1.150169114164305e-02
      0.7513359 1.164368218387728e-02
      0.7802334 1.194470525305735e-02
      0.8091309 1.263758608816740e-02
      0.8380285 1.266803137881338e-02
      0.8669260 1.275802493688400e-02
      0.8958235 1.303325941074380e-02
      0.9247211 1.346057873525376e-02
      0.9536186 1.388025704038952e-02
      0.9825161 1.401854192857099e-02
      1.0114137 1.440143803289336e-02
      1.0403112 1.449456105836122e-02
      1.0692087 1.437929393236297e-02
      1.0981063 1.435169517935757e-02
      1.1270038 1.442672071282362e-02
      1.1559013 1.440866076150652e-02
      1.1847989 1.455155319330188e-02
      1.2136964 1.449985816847880e-02
      1.2425939 1.472337143849369e-02
      1.2714915 1.479800184470465e-02
      1.3003890 1.517204957226335e-02
      1.3292865 1.521622381761840e-02
      1.3581841 1.516427615081027e-02
      1.3870816 1.533199733827196e-02
      1.4159791 1.510811729340137e-02
      1.4448767 1.456618486667962e-02
      1.4737742 1.424199380880548e-02
      1.5026717 1.397054520082942e-02
      1.5315693 1.376473786641162e-02
      1.5604668 1.367344655414994e-02
      1.5893643 1.351043206723565e-02
      1.6182619 1.336495338006197e-02
      1.6471594 1.348451786424894e-02
      1.6760569 1.380133513860572e-02
      1.7049545 1.408876684789618e-02
      1.7338520 1.423772215352490e-02
      1.7627495 1.438106219752173e-02
      1.7916471 1.433569453645136e-02
      1.8205446 1.403381476838243e-02
      1.8494421 1.349508110828573e-02
      1.8783397 1.311836498379613e-02
      1.9072372 1.218423960337578e-02
      1.9361347 1.191124011079317e-02
      1.9650323 1.146607845506233e-02
      1.9939298 1.101489443994258e-02
      2.0228273 1.070894166109055e-02
      2.0517249 9.620400036860488e-03
      2.0806224 9.362843667952507e-03
      2.1095199 9.722878106723296e-03
      2.1384175 9.974076859918156e-03
      2.1673150 1.036575195948144e-02
      2.1962125 1.040809327700431e-02
      2.2251101 1.031459856119353e-02
      2.2540076 9.663797216823247e-03
      2.2829051 1.020877915574056e-02
      2.3118027 1.138113582804711e-02
      2.3407002 1.274294644608356e-02
      2.3695977 1.116292812984321e-02
      2.3984953 9.962932246672239e-03
      2.4273928 9.538176470311931e-03
      2.4562903 8.846055092258829e-03
      2.4851879 9.381780955909309e-03
      2.5140854 9.478750688089461e-03
      2.5429829 9.918405567640728e-03
      2.5718805 1.137614751429055e-02
      2.6007780 1.164179685299444e-02
      2.6296755 1.340450418677437e-02
      2.6585731 1.471822015022613e-02
      2.6874706 1.644117395716848e-02
      2.7163681 1.818802319781050e-02
      2.7452657 2.104649287249519e-02
      2.7741632 2.217805981947238e-02
      2.8030607 2.521395456954255e-02
      2.8319583 2.649240535348895e-02
      2.8608558 2.828674639219925e-02
      2.8897533 2.647868120561656e-02
      2.9186509 2.443385052983884e-02
      2.9475484 2.311949185912771e-02
      2.9764459 2.285704808388675e-02
      3.0053435 2.260266045071862e-02
      3.0342410 2.284709720729792e-02
      3.0631385 2.306536583715829e-02
      3.0920361 2.330842214249421e-02
      3.1209336 2.344712522363208e-02
      3.1498311 2.318857395702022e-02
      3.1787287 2.338567654679627e-02
      3.2076262 2.325435370465418e-02
      3.2365237 2.350277065765131e-02
      3.2654213 2.374764319779859e-02
      3.2943188 2.332056745956829e-02
      3.3232163 2.286307865673555e-02
      3.3521139 2.252877632693721e-02
      3.3810114 2.250301086891552e-02
      3.4099089 2.273328871615507e-02
      3.4388065 2.284712268589127e-02
      3.4677040 2.317793492427657e-02
      3.4966016 2.335673384118760e-02
      3.5254991 2.339849242905144e-02
      3.5543966 2.312288616817666e-02
      3.5832942 2.281221508977961e-02
      3.6121917 2.252947991729911e-02
      3.6410892 2.258826865084668e-02
      3.6699868 2.246672402934129e-02
      3.6988843 2.249824587083053e-02
      3.7277818 2.239874508454118e-02
