      0.0000000 0.000000000000000e+00
      0.0483793 2.841310090110815e-13
      0.0967585 2.857224204114014e-12
      0.1451378 1.037526192985359e-11
      0.1935170 2.549565964982539e-11
      0.2418963 5.087583282762502e-11
      0.2902756 8.917319692684805e-11
      0.3386548 1.430451674110900e-10
      0.3870341 2.151491597439466e-10
      0.4354134 3.081425893890135e-10
      0.4837926 4.246828718098859e-10
      0.5321719 5.700910239201965e-10
      0.5805511 7.650678894057509e-10
      0.6289304 1.029067852911978e-09
      0.6773097 1.380716294472445e-09
      0.7256889 1.838658161862636e-09
      0.7740682 2.425571679556318e-09
      0.8224474 3.172343854169712e-09
      0.8708267 4.110777946626008e-09
      0.9192060 5.272677217848391e-09
      0.9675852 6.692932279791398e-09
      1.0159645 8.416958304851575e-09
      1.0643437 1.060863206505488e-08
      1.1127230 1.321326175335777e-08
      1.1611023 1.619587578590885e-08
      1.2094815 1.917217531280511e-08
      1.2578608 2.227400142232642e-08
      1.3062401 2.562079653805293e-08
      1.3546193 2.931452024325908e-08
      1.4029986 3.330578338534887e-08
      1.4513778 3.783990910585972e-08
      1.4997571 4.456097444554902e-08
      1.5481364 5.307289133096604e-08
      1.5965156 6.221006449070027e-08
      1.6448949 7.184139470738541e-08
      1.6932741 8.200357131687642e-08
      1.7416534 9.249451841210333e-08
      1.7900327 1.032889589533194e-07
      1.8384119 1.146853052613591e-07
      1.8867912 1.288164864982570e-07
      1.9351704 1.430981813053072e-07
      1.9835497 1.585574419517899e-07
      2.0319290 1.769624115881150e-07
      2.0803082 1.959939549757107e-07
      2.1286875 2.154328301150682e-07
      2.1770668 2.353276512768564e-07
      2.2254460 2.557773860758590e-07
      2.2738253 2.775078444397094e-07
      2.3222045 3.004144595164838e-07
      2.3705838 3.250629181023267e-07
      2.4189631 3.520006327334595e-07
      2.4673423 3.812491318913667e-07
      2.5157216 4.122372746679608e-07
      2.5641008 4.447599624792817e-07
      2.6124801 4.801974742192075e-07
      2.6608594 5.172428500817053e-07
      2.7092386 5.574669254967525e-07
      2.7576179 6.004418473714553e-07
      2.8059971 6.460101218762323e-07
      2.8543764 6.943611695103540e-07
      2.9027557 7.457206827421856e-07
      2.9511349 7.993845275586465e-07
      2.9995142 8.552821486723144e-07
      3.0478935 9.131492837548930e-07
      3.0962727 9.727179198306303e-07
      3.1446520 1.035355701640153e-06
      3.1930312 1.102361102466925e-06
      3.2414105 1.173019620892492e-06
      3.2897898 1.246609993609980e-06
      3.3381690 1.324219646823421e-06
      3.3865483 1.404884497091921e-06
      3.4349275 1.488523006300813e-06
      3.4833068 1.575268981976688e-06
      3.5316861 1.666061976496633e-06
      3.5800653 1.764603807786047e-06
      3.6284446 1.867064790784863e-06
      3.6768238 1.973080439830787e-06
      3.7252031 2.082419207369954e-06
      3.7735824 2.197316110151047e-06
      3.8219616 2.316834965771234e-06
      3.8703409 2.441529520655633e-06
      3.9187202 2.571464594284554e-06
      3.9670994 2.707499714687718e-06
      4.0154787 2.849037384598387e-06
      4.0638579 2.994612100828642e-06
      4.1122372 3.144004579778145e-06
      4.1606165 3.298208132861136e-06
      4.2089957 3.459131360353227e-06
      4.2573750 3.624984410857634e-06
      4.3057542 3.796626546715293e-06
      4.3541335 3.974289476539914e-06
      4.4025128 4.160312529931424e-06
      4.4508920 4.355196226275687e-06
      4.4992713 4.556576615912240e-06
      4.5476505 4.764404186207337e-06
      4.5960298 4.979026512137626e-06
      4.6444091 5.203280880399688e-06
      4.6927883 5.436086003235740e-06
      4.7411676 5.677856342465670e-06
      4.7895469 5.929716149092116e-06
      4.8379261 6.190596945045929e-06
      4.8863054 6.458859567025678e-06
      4.9346846 6.735806299833383e-06
      4.9830639 7.021125211348631e-06
      5.0314432 7.314317833616694e-06
      5.0798224 7.616433768047939e-06
      5.1282017 7.927149655238887e-06
      5.1765809 8.246815771426197e-06
      5.2249602 8.576837503699081e-06
      5.2733395 8.919063308193469e-06
      5.3217187 9.273349831466439e-06
      5.3700980 9.637548920896189e-06
      5.4184772 1.001115670089382e-05
      5.4668565 1.039509008824515e-05
      5.5152358 1.079027889623163e-05
      5.5636150 1.119703403091143e-05
      5.6119943 1.161546417538406e-05
      5.6603736 1.204664968385702e-05
      5.7087528 1.249045354790957e-05
      5.7571321 1.294812818963413e-05
      5.8055113 1.342952732647658e-05
      5.8538906 1.392220213084975e-05
      5.9022699 1.442967020100395e-05
      5.9506491 1.495096219790041e-05
      5.9990284 1.548564483149718e-05
      6.0474076 1.603621787420199e-05
      6.0957869 1.660357476193274e-05
      6.1441662 1.718756157576388e-05
      6.1925454 1.778813480938655e-05
      6.2409247 1.840625968359916e-05
      6.2893039 1.903961066425061e-05
      6.3376832 1.969196341724748e-05
      6.3860625 2.036110099372307e-05
      6.4344417 2.104941934122913e-05
      6.4828210 2.175588533988970e-05
      6.5312003 2.247736166105357e-05
      6.5795795 2.321663907938330e-05
      6.6279588 2.397574671282946e-05
      6.6763380 2.475386776893013e-05
      6.7247173 2.555256347788846e-05
      6.7730966 2.637632005195370e-05
      6.8214758 2.723009728267278e-05
      6.8698551 2.812420170945612e-05
      6.9182343 2.906058675910308e-05
      6.9666136 3.004315221097016e-05
      7.0149929 3.107922417819348e-05
      7.0633721 3.216129445007245e-05
      7.1117514 3.327178210562817e-05
      7.1601306 3.440840618792925e-05
      7.2085099 3.560782434716677e-05
      7.2568892 3.685855483803825e-05
      7.3052684 3.814657804627032e-05
      7.3536477 3.945216315056032e-05
      7.4020270 4.083274421912006e-05
      7.4504062 4.228506160437132e-05
      7.4987855 4.378902782535114e-05
      7.5471647 4.531490248834959e-05
      7.5955440 4.689623982580642e-05
      7.6439233 4.853942849761066e-05
      7.6923025 5.025904426177417e-05
      7.7406818 5.203692048073828e-05
      7.7890610 5.388321891816535e-05
      7.8374403 5.580310062179991e-05
      7.8858196 5.780829391827328e-05
      7.9341988 5.989043020909957e-05
      7.9825781 6.202821465942908e-05
      8.0309573 6.425786810904002e-05
      8.0793366 6.656597100972392e-05
      8.1277159 6.899103696059420e-05
      8.1760951 7.146334918894958e-05
      8.2244744 7.404009574384536e-05
      8.2728537 7.668611181739058e-05
      8.3212329 7.944292494096475e-05
      8.3696122 8.225922636798154e-05
      8.4179914 8.518492945558773e-05
      8.4663707 8.820174632282950e-05
      8.5147500 9.135534236905702e-05
      8.5631292 9.458492160394713e-05
      8.6115085 9.795687290269158e-05
      8.6598877 1.014280510153820e-04
      8.7082670 1.050209732003217e-04
      8.7566463 1.087286124753528e-04
      8.8050255 1.125851351542840e-04
      8.8534048 1.165473581329916e-04
      8.9017840 1.206461333541884e-04
      8.9501633 1.249154218953443e-04
      8.9985426 1.293314961024919e-04
      9.0469218 1.339171827525133e-04
      9.0953011 1.387197709417870e-04
      9.1436804 1.438032259321384e-04
      9.1920596 1.490707194518259e-04
      9.2404389 1.545443430959970e-04
      9.2888181 1.599019096924713e-04
      9.3371974 1.649131331088224e-04
      9.3855767 1.702149743239747e-04
      9.4339559 1.765294672199214e-04
      9.4823352 1.830213788810081e-04
      9.5307144 1.896518792891638e-04
      9.5790937 1.966332890149230e-04
      9.6274730 2.036300690114267e-04
      9.6758522 2.110958059994842e-04
      9.7242315 2.189669452351487e-04
      9.7726107 2.271985709281191e-04
      9.8209900 2.358867085505272e-04
      9.8693693 2.448748689837925e-04
      9.9177485 2.544632822223194e-04
      9.9661278 2.646937103685638e-04
     10.0145071 2.760694175100138e-04
     10.0628863 2.889888762304608e-04
     10.1112656 3.035623872415114e-04
     10.1596448 3.215518785154326e-04
     10.2080241 3.477967273100474e-04
     10.2564034 3.571940572896194e-04
     10.3047826 3.625702342293703e-04
     10.3531619 3.688706340057818e-04
     10.4015411 3.762304948229885e-04
     10.4499204 3.836760274951254e-04
     10.4982997 3.905711508257522e-04
     10.5466789 3.973371798734682e-04
     10.5950582 4.047251716843977e-04
     10.6434375 4.126749848751546e-04
     10.6918167 4.210759246711188e-04
     10.7401960 4.293436952353829e-04
     10.7885752 4.374373249981759e-04
     10.8369545 4.463004664024561e-04
     10.8853338 4.553717106294604e-04
     10.9337130 4.649666877708433e-04
     10.9820923 4.748315373974588e-04
     11.0304715 4.846521670361321e-04
     11.0788508 4.942816330927754e-04
     11.1272301 5.045360276698401e-04
     11.1756093 5.157382900552272e-04
     11.2239886 5.275586182005302e-04
     11.2723678 5.395011163541008e-04
     11.3207471 5.518708192276571e-04
     11.3691264 5.645025905396647e-04
     11.4175056 5.768995827089409e-04
     11.4658849 5.900933694898107e-04
     11.5142642 6.039055375988456e-04
     11.5626434 6.182627782852328e-04
     11.6110227 6.330514455774882e-04
     11.6594019 6.491756033547592e-04
     11.7077812 6.656405194672450e-04
     11.7561605 6.821426977653976e-04
     11.8045397 6.988930467471611e-04
     11.8529190 7.165421819168780e-04
     11.9012982 7.350085855144322e-04
     11.9496775 7.543475951345230e-04
     11.9980568 7.746774056714641e-04
     12.0464360 7.971007013834701e-04
     12.0948153 8.212411714670605e-04
     12.1431945 8.452917050849662e-04
