      0.0000000 -1.110660317611291e-21
      0.0483417 2.270840761096269e-04
      0.0966833 7.323899719853198e-04
      0.1450250 1.083989784747074e-03
      0.1933667 1.563724636867811e-03
      0.2417083 1.982906839930426e-03
      0.2900500 2.304173356117229e-03
      0.3383916 2.683234288222485e-03
      0.3867333 3.030991313054550e-03
      0.4350750 3.430768841251014e-03
      0.4834166 3.797371048631933e-03
      0.5317583 4.223414826505589e-03
      0.5801000 4.606982662888940e-03
      0.6284416 5.112970272560182e-03
      0.6767833 5.878196659986647e-03
      0.7251250 7.000503317901367e-03
      0.7734666 7.592205834204062e-03
      0.8218083 8.104353044667011e-03
      0.8701499 8.395356086518117e-03
      0.9184916 8.875217726596109e-03
      0.9668333 9.813256571882062e-03
      1.0151749 1.114124711811804e-02
      1.0635166 1.918197461751431e-02
      1.1118583 1.170051257022874e-02
      1.1601999 1.066521475895467e-02
      1.2085416 1.048268498829985e-02
      1.2568833 1.023826707325051e-02
      1.3052249 1.023539377197700e-02
      1.3535666 1.062410488805281e-02
      1.4019083 1.161763686972850e-02
      1.4502499 1.255315052340367e-02
      1.4985916 1.262751827160827e-02
      1.5469332 1.278892679511084e-02
      1.5952749 1.292729650646814e-02
      1.6436166 1.316618175494064e-02
      1.6919582 1.212710320329538e-02
      1.7402999 1.172755118606256e-02
      1.7886416 1.200963580145017e-02
      1.8369832 1.209032187231834e-02
      1.8853249 1.322307190773294e-02
      1.9336666 1.274557583431444e-02
      1.9820082 1.238897169005345e-02
      2.0303499 1.200816505750202e-02
      2.0786915 1.187462308981918e-02
      2.1270332 1.173730019902986e-02
      2.1753749 1.158700368156155e-02
      2.2237165 1.158315441395803e-02
      2.2720582 1.166014121813497e-02
      2.3203999 1.165633892332792e-02
      2.3687415 1.170235601859146e-02
      2.4170832 1.193061629225297e-02
      2.4654249 1.156015785458597e-02
      2.5137665 1.095100361556706e-02
      2.5621082 1.055919848268467e-02
      2.6104498 1.062053447501739e-02
      2.6587915 9.483052020139542e-03
      2.7071332 7.743023540946743e-03
      2.7554748 6.964067592783368e-03
      2.8038165 6.608325311855528e-03
      2.8521582 6.316644881991699e-03
      2.9004998 6.059192650109614e-03
      2.9488415 5.814931154043794e-03
      2.9971832 5.896779852165919e-03
      3.0455248 5.886347328276048e-03
      3.0938665 5.708019372208149e-03
      3.1422081 5.620143170414705e-03
      3.1905498 5.611059140816207e-03
      3.2388915 5.588534177215263e-03
      3.2872331 5.606196741205487e-03
      3.3355748 5.656444378018600e-03
      3.3839165 5.483064852190993e-03
      3.4322581 4.991037409573432e-03
      3.4805998 4.559426212930757e-03
      3.5289415 4.339945422922987e-03
      3.5772831 4.159035446159961e-03
      3.6256248 4.039363336708447e-03
      3.6739665 3.917270034466173e-03
      3.7223081 3.828048494421990e-03
      3.7706498 3.622669283155174e-03
      3.8189914 3.571414901776081e-03
      3.8673331 3.538264526288294e-03
      3.9156748 3.504051668816273e-03
      3.9640164 3.257917927217567e-03
      4.0123581 2.786444043698366e-03
      4.0606998 2.271027905872601e-03
      4.1090414 2.249494580117735e-03
      4.1573831 2.224714783233677e-03
      4.2057248 2.198832946014196e-03
      4.2540664 2.201966625162026e-03
      4.3024081 2.255659010783566e-03
      4.3507497 2.262098539083701e-03
      4.3990914 2.381465752145366e-03
      4.4474331 2.205656532951562e-03
      4.4957747 2.127641548170098e-03
      4.5441164 2.381189947175691e-03
      4.5924581 2.004966879081032e-03
      4.6407997 2.010723094973227e-03
