2.37117245736171e+27	1.10443824521961e+35
2.40186692704910e+27	1.10828650059265e+35
2.43275878882451e+27	1.11193938599247e+35
2.46384804268794e+27	1.11539458500474e+35
2.49513468863939e+27	1.11864982799892e+35
2.52661872667887e+27	1.12170289332352e+35
2.55830015680636e+27	1.12455160850982e+35
2.59017897902188e+27	1.12719385148397e+35
2.62225519332542e+27	1.12962755178750e+35
2.65452879971698e+27	1.13185069180627e+35
2.68699979819657e+27	1.13386130800793e+35
2.71966818876417e+27	1.13565749218786e+35
2.75253397141980e+27	1.13723739272363e+35
2.78559714616345e+27	1.13859921583807e+35
2.81885771299512e+27	1.13974122687093e+35
2.85231567191481e+27	1.14066175155910e+35
2.88597102292253e+27	1.14135917732558e+35
2.91982376601826e+27	1.14183195457708e+35
2.95387390120202e+27	1.14207859801038e+35
2.98812142847380e+27	1.14209768792746e+35
3.02256634783360e+27	1.14188787155937e+35
3.05720865928143e+27	1.14144786439901e+35
3.09204836281727e+27	1.14077645154274e+35
3.12708545844114e+27	1.13987248904092e+35
3.16231994615303e+27	1.13873490525738e+35
3.19775182595294e+27	1.13736270223792e+35
3.23338109784087e+27	1.13575495708782e+35
3.26920776181682e+27	1.13391082335841e+35
3.30523181788080e+27	1.13182953244286e+35
3.34145326603280e+27	1.12951039498100e+35
3.37787210627281e+27	1.12695280227348e+35
3.41448833860086e+27	1.12415622770513e+35
3.45130196301692e+27	1.12112022817765e+35
3.48831297952100e+27	1.11784444555169e+35
3.52552138811311e+27	1.11432860809832e+35
3.56292718879324e+27	1.11057253196002e+35
3.60053038156139e+27	1.10657612262112e+35
3.63833096641756e+27	1.10233937638794e+35
3.67632894336175e+27	1.09786238187849e+35
3.71452431239397e+27	1.09314532152188e+35
3.75291707351421e+27	1.08818847306762e+35
3.79150722672246e+27	1.08299221110454e+35
3.83029477201875e+27	1.07755700858988e+35
3.86927970940305e+27	1.07188343838807e+35
3.90846203887537e+27	1.06597217481981e+35
3.94784176043572e+27	1.05982399522106e+35
3.98741887408409e+27	1.05343978151236e+35
4.02719337982048e+27	1.04682052177831e+35
4.06716527764489e+27	1.03996731185745e+35
4.10733456755732e+27	1.03288135694260e+35
4.14770124955778e+27	1.02556397319158e+35
4.18826532364625e+27	1.01801658934867e+35
4.22902678982275e+27	1.01024074837668e+35
4.26998564808727e+27	1.00223810909978e+35
4.31114189843981e+27	9.94010447857237e+34
4.35249554088038e+27	9.85559660168105e+34
4.39404657540896e+27	9.76887762406983e+34
4.43579500202557e+27	9.67996893490936e+34
4.47774082073020e+27	9.58889316577700e+34
4.51988403152285e+27	9.49567420775267e+34
4.56222463440352e+27	9.40033722862971e+34
4.60476262937222e+27	9.30290869024195e+34
4.64749801642893e+27	9.20341636590801e+34
4.69043079557367e+27	9.10188935799431e+34
4.73356096680643e+27	8.99835811559797e+34
4.77688853012721e+27	8.89285445235078e+34
4.82041348553602e+27	8.78541156434589e+34
4.86413583303284e+27	8.67606404818836e+34
4.90805557261769e+27	8.56484791917119e+34
4.95217270429056e+27	8.45180062957823e+34
4.99648722805145e+27	8.33696108711559e+34
5.04099914390037e+27	8.22036967347307e+34
5.08570845183730e+27	8.10206826301735e+34
5.13061515186226e+27	7.98210024161858e+34
5.17571924397524e+27	7.86051052561209e+34
5.22102072817624e+27	7.73734558089717e+34
5.26651960446526e+27	7.61265344217465e+34
5.31221587284230e+27	7.48648373232538e+34
5.35810953330737e+27	7.35888768193136e+34
5.40420058586046e+27	7.22991814894191e+34
5.45048903050157e+27	7.09962963848684e+34
5.49697486723070e+27	6.96807832283872e+34
5.54365809604785e+27	6.83532206152687e+34
5.59053871695303e+27	6.70142042160508e+34
5.63761672994623e+27	6.56643469807583e+34
5.68489213502744e+27	6.43042793447322e+34
5.73236493219668e+27	6.29346494360754e+34
5.78003512145395e+27	6.15561232847395e+34
5.82790270279923e+27	6.01693850332818e+34
5.87596767623254e+27	5.87751371493226e+34
5.92423004175386e+27	5.73741006397300e+34
5.97268979936321e+27	5.59670152665666e+34
6.02134694906059e+27	5.45546397648274e+34
6.07020149084598e+27	5.31377520620052e+34
6.11925342471939e+27	5.17171494995151e+34
6.16850275068083e+27	5.02936490560161e+34
6.21794946873029e+27	4.88680875726662e+34
6.26759357886777e+27	4.74413219803490e+34
6.31743508109327e+27	4.60142295289124e+34
6.36747397540679e+27	4.45877080184605e+34
6.41771026180834e+27	4.31626760327407e+34
6.46814394029791e+27	4.17400731746723e+34
6.51877501087550e+27	4.03208603040604e+34
6.56960347354111e+27	3.89060197775448e+34
6.62062932829474e+27	3.74965556908325e+34
6.67185257513639e+27	3.60934941232649e+34
6.72327321406607e+27	3.46978833847745e+34
6.77489124508377e+27	3.33107942652849e+34
6.82670666818949e+27	3.19333202866130e+34
6.87871948338323e+27	3.05665779569322e+34
6.93092969066499e+27	2.92117070278589e+34
6.98333729003478e+27	2.78698707542274e+34
7.03594228149259e+27	2.65422561566185e+34
7.08874466503842e+27	2.52300742867143e+34
7.14174444067227e+27	2.39345604955475e+34
7.19494160839414e+27	2.26569747047248e+34
7.24833616820403e+27	2.13986016806986e+34
7.30192812010195e+27	2.01607513121712e+34
7.35571746408789e+27	1.89447588907146e+34
7.40970420016185e+27	1.77519853946935e+34
7.46388832832383e+27	1.65838177765848e+34
7.51826984857383e+27	1.54416692537868e+34
7.57284876091186e+27	1.43269796030187e+34
7.62762506533790e+27	1.32412154584126e+34
7.68259876185197e+27	1.21858706134064e+34
7.73776985045406e+27	1.11624663265487e+34
7.79313833114417e+27	1.01725516313332e+34
7.84870420392231e+27	9.21770365018315e+33
7.90446746878846e+27	8.29952791271319e+33
7.96042812574264e+27	7.41965867840084e+33
8.01658617478484e+27	6.57975926380433e+33
8.07294161591506e+27	5.78152237447129e+33
8.12949444913330e+27	5.02667044168745e+33
8.18624467443957e+27	4.31695596422223e+33
8.24319229183386e+27	3.65416185523360e+33
8.30033730131616e+27	3.04010179450283e+33
8.35767970288650e+27	2.47662058617705e+33
8.41521949654485e+27	1.96559452220449e+33
8.47295668229122e+27	1.50893175165726e+33
8.53089126012562e+27	1.10857265614340e+33
8.58902323004803e+27	7.66490231520321e+32
8.64735259205847e+27	4.84690476130901e+32
8.70587934615693e+27	2.65212785793468e+32
8.76460349234342e+27	1.10130355787794e+32
8.82352503061792e+27	2.15505900901639e+31
8.88264396098045e+27	1.61551812248362e+30
8.94196028343099e+27	5.25022192925844e+31
9.00147399796956e+27	1.76423255616053e+32
9.06118510459616e+27	3.75627112723506e+32
9.12109360331077e+27	6.52398649571699e+32
9.18119949411341e+27	1.00905955719199e+33
9.24150277700406e+27	1.44796882682597e+33
9.30200345198274e+27	1.97152322781461e+33
9.36270151904944e+27	2.58215779562513e+33
9.42359697820416e+27	3.28234633041929e+33
9.48468982944691e+27	4.07460190658545e+33
9.54598007277767e+27	4.96147739367850e+33
9.60746770819646e+27	5.94556598923448e+33
9.66915273570327e+27	7.02950176394796e+33
9.73103515529810e+27	8.21596021972757e+33
9.79311496698096e+27	9.50765886116951e+33
9.85539217075183e+27	1.09073577810168e+34
9.91786676661073e+27	1.24178602602012e+34
9.98053875455765e+27	1.40420133830967e+34
1.00434081345926e+28	1.57827086686443e+34
1.01064749067155e+28	1.76428827180441e+34
1.01697390709265e+28	1.96255178797470e+34
1.02332006272255e+28	2.17336429325151e+34
1.02968595756126e+28	2.39703337873677e+34
1.03607159160876e+28	2.63387142092627e+34
1.04247696486507e+28	2.88419565594217e+34
1.04890207733018e+28	3.14832825592465e+34
1.05534692900409e+28	3.42659640768334e+34
1.06181151988680e+28	3.71933239371434e+34
1.06829584997832e+28	4.02687367569491e+34
1.07479991927864e+28	4.34956298057372e+34
1.08132372778776e+28	4.68774838938171e+34
1.08786727550568e+28	5.04178342889541e+34
1.09443056243240e+28	5.41202716629224e+34
1.10101358856793e+28	5.79884430694529e+34
1.10761635391226e+28	6.20260529551392e+34
1.11423885846539e+28	6.62368642049517e+34
1.12088110222732e+28	7.06246992241139e+34
1.12754308519806e+28	7.51934410581922e+34
1.13422480737760e+28	7.99470345533684e+34
1.14092626876594e+28	8.48894875589749e+34
1.14764746936308e+28	9.00248721745092e+34
1.15438840916902e+28	9.53573260434696e+34
1.16114908818377e+28	1.00891053696508e+35
1.16792950640732e+28	1.06630327946540e+35
1.17472966383967e+28	1.12579491338639e+35
1.18154956048082e+28	1.18742957657683e+35
1.18838919633078e+28	1.25125213496958e+35
1.19524857138953e+28	1.31730819891092e+35
1.20212768565709e+28	1.38564414016920e+35
1.20902653913345e+28	1.45630710966135e+35
1.21594513181862e+28	1.52934505593804e+35
1.22288346371258e+28	1.60480674447121e+35
1.22984153481535e+28	1.68274177779053e+35
1.23681934512692e+28	1.76320061651848e+35
1.24381689464730e+28	1.84623460135715e+35
1.25083418337647e+28	1.93189597608357e+35
1.25787121131445e+28	2.02023791161405e+35
1.26492797846123e+28	2.11131453120274e+35
1.27200448481681e+28	2.20518093684352e+35
1.27910073038119e+28	2.30189323695001e+35
1.28621671515438e+28	2.40150857539312e+35
1.29335243913636e+28	2.50408516198199e+35
1.30050790232715e+28	2.60968230447974e+35
1.30768310472675e+28	2.71836044225294e+35
1.31487804633514e+28	2.83018118166038e+35
1.32209272715234e+28	2.94520733329509e+35
1.32932714717834e+28	3.06350295120203e+35
1.33658130641314e+28	3.18513337420325e+35
1.34385520485674e+28	3.31016526947261e+35
1.35114884250914e+28	3.43866667851289e+35
1.35846221937035e+28	3.57070706570080e+35
1.36579533544036e+28	3.70635736957776e+35
1.37314819071917e+28	3.84569005707943e+35
1.38052078520679e+28	3.98877918091185e+35
1.38791311890320e+28	4.13570044029983e+35
1.39532519180842e+28	4.28653124535136e+35
1.40275700392244e+28	4.44135078530256e+35
1.41020855524526e+28	4.60024010092981e+35
1.41767984577689e+28	4.76328216144052e+35
1.42517087551732e+28	4.93056194618065e+35
1.43268164446655e+28	5.10216653152670e+35
1.44021215262458e+28	5.27818518336256e+35
1.44776239999141e+28	5.45870945557694e+35
1.45533238656705e+28	5.64383329505716e+35
1.46292211235148e+28	5.83365315369759e+35
1.47053157734472e+28	6.02826810799009e+35
1.47816078154677e+28	6.22777998681563e+35
1.48580972495761e+28	6.43229350811586e+35
1.49347840757726e+28	6.64191642518777e+35
1.50116682940571e+28	6.85675968341681e+35
1.50887499044296e+28	7.07693758834378e+35
1.51660289068901e+28	7.30256798604975e+35
1.52435053014387e+28	7.53377245694199e+35
1.53211790880752e+28	7.77067652413465e+35
1.53990502667998e+28	8.01340987774033e+35
1.54771188376124e+28	8.26210661652707e+35
1.55553848005131e+28	8.51690550854820e+35
1.56338481555017e+28	8.77795027252616e+35
1.57125089025784e+28	9.04538988196393e+35
1.57913670417431e+28	9.31937889417581e+35
1.58704225729959e+28	9.60007780667463e+35
1.59496754963366e+28	9.88765344362759e+35
1.60291258117654e+28	1.01822793754062e+36
1.61087735192822e+28	1.04841363746074e+36
1.61886186188870e+28	1.07934129123240e+36
1.62686611105798e+28	1.11103056988947e+36
1.63489009943607e+28	1.14350202738832e+36
1.64293382702296e+28	1.17677716506193e+36
1.65099729381865e+28	1.21087850213124e+36
1.65908049982314e+28	1.24582965295091e+36
1.66718344503643e+28	1.28165541175523e+36
1.67530612945853e+28	1.31838184577063e+36
1.68344855308943e+28	1.35603639767784e+36
1.69161071592913e+28	1.39464799854076e+36
1.69979261797763e+28	1.43424719247460e+36
1.70799425923494e+28	1.47486627450530e+36
1.71621563970105e+28	1.51653944328184e+36
1.72445675937596e+28	1.55930297054598e+36
1.73271761825967e+28	1.60319538954874e+36
1.74099821635218e+28	1.64825770493577e+36
1.74929855365350e+28	1.69453362701507e+36
1.75761863016362e+28	1.74206983378117e+36
1.76595844588254e+28	1.79091626461439e+36
1.77431800081026e+28	1.84112645021900e+36
1.78269729494679e+28	1.89275788413145e+36
1.79109632829211e+28	1.94587244204549e+36
1.79951510084624e+28	2.00053685629734e+36
1.80795361260917e+28	2.05682325417188e+36
1.81641186358091e+28	2.11480977028087e+36
1.82488985376144e+28	2.17458124519031e+36
1.83338758315078e+28	2.23623002481718e+36
1.84190505174892e+28	2.29985687797903e+36
1.85044225955586e+28	2.36557205299418e+36
1.85899920657161e+28	2.43349649856492e+36
1.86757589279616e+28	2.50376327954974e+36
1.87617231822951e+28	2.57651922492716e+36
1.88478848287166e+28	2.65192685364566e+36
1.89342438672261e+28	2.73016663463306e+36
1.90208002978237e+28	2.81143965065561e+36
1.91075541205092e+28	2.89597075284641e+36
1.91945053352828e+28	2.98401231474154e+36
1.92816539421445e+28	3.07584872317366e+36
1.93689999410941e+28	3.17180178057873e+36
1.94565433321318e+28	3.27223724222279e+36
1.95442841152574e+28	3.37757277682810e+36
1.96322222904712e+28	3.48828772612222e+36
1.97203578577729e+28	3.60493515662162e+36
1.98086908171626e+28	3.72815685806444e+36
1.98972211686404e+28	3.85870216580881e+36
1.99859489122062e+28	3.99745179676706e+36
2.00748740478600e+28	4.14544833178253e+36
2.01639965756018e+28	4.30393561602975e+36
2.02533164954317e+28	4.47441028341677e+36
2.03428338073496e+28	4.65869000576006e+36
2.04325485113555e+28	4.85900517119035e+36
2.05224606074494e+28	5.07812398860048e+36
2.06125700956313e+28	5.31952618886707e+36
2.07028769759013e+28	5.58764896828413e+36
2.07933812482593e+28	5.88824298987775e+36
2.08840829127053e+28	6.22890082256596e+36
2.09749819692393e+28	6.61986437980996e+36
2.10660784178614e+28	7.07530091247510e+36
2.11573722585715e+28	7.61540108583672e+36
2.12488634913695e+28	8.26999658204468e+36
2.13405521162557e+28	9.08516964011436e+36
2.14324381332298e+28	1.01362341034607e+37
2.15245215422920e+28	1.15557126617325e+37
2.16168023434421e+28	1.36016198028855e+37
2.17092805366804e+28	1.68562664393237e+37
2.18019561220066e+28	2.29881870377805e+37
2.18948290994208e+28	3.96529745152780e+37
2.19878994689231e+28	3.83902993862566e+38
2.20811672305134e+28	-3.30719257950095e+37
2.21746323841917e+28	-9.11956997721985e+36
2.22682949299580e+28	2.72993132440505e+36
2.23621548678124e+28	2.28089452304727e+37
2.24562121977548e+28	2.12304103995709e+38
2.25504669197852e+28	1.67250591175183e+38
2.26449190339036e+28	1.22491918890862e+37
2.27395685401100e+28	2.26073750133034e+36
2.28344154384045e+28	3.55603834921910e+35
2.29294597287870e+28	3.93418793276154e+33
2.30247014112575e+28	8.75663502551967e+34
2.31201404858160e+28	3.10932087309070e+35
2.32157769524626e+28	5.76960541935449e+35
2.33116108111972e+28	8.49991467033922e+35
2.34076420620198e+28	1.11646933359983e+36
2.35038707049304e+28	1.37157889133984e+36
2.36002967399290e+28	1.61414219298505e+36
2.36969201670157e+28	1.84450774534238e+36
2.37937409861904e+28	2.06363013991188e+36
2.38907591974531e+28	2.27265741374091e+36
2.39879748008038e+28	2.47274613804661e+36
2.40853877962425e+28	2.66498214902050e+36
2.41829981837693e+28	2.85035112065075e+36
2.42808059633841e+28	3.02973256765602e+36
2.43788111350869e+28	3.20390448018575e+36
2.44770136988778e+28	3.37355231961918e+36
2.45754136547566e+28	3.53927931705637e+36
2.46740110027235e+28	3.70161662449724e+36
2.47728057427784e+28	3.86103268029366e+36
2.48717978749213e+28	4.01794155811998e+36
2.49709873991523e+28	4.17271026883865e+36
2.50703743154712e+28	4.32566507753181e+36
2.51699586238782e+28	4.47709693568339e+36
2.52697403243732e+28	4.62726613833988e+36
2.53697194169563e+28	4.77640631244517e+36
2.54698959016273e+28	4.92472783299224e+36
2.55702697783864e+28	5.07242075207161e+36
2.56708410472335e+28	5.21965731427407e+36
2.57716097081686e+28	5.36659412113268e+36
2.58725757611917e+28	5.51337399772152e+36
2.59737392063029e+28	5.66012760624247e+36
2.60751000435021e+28	5.80697484436016e+36
2.61766582727893e+28	5.95402606007000e+36
2.62784138941645e+28	6.10138310986153e+36
2.63803669076278e+28	6.24914028273223e+36
2.64825173131791e+28	6.39738510908855e+36
2.65848651108183e+28	6.54619907062934e+36
2.66874103005457e+28	6.69565822484756e+36
2.67901528823610e+28	6.84583375572663e+36
2.68930928562644e+28	6.99679246048263e+36
2.69962302222557e+28	7.14859718075415e+36
2.70995649803351e+28	7.30130718542269e+36
2.72030971305026e+28	7.45497851121938e+36
2.73068266727580e+28	7.60966426640518e+36
2.74107536071015e+28	7.76541490207751e+36
2.75148779335330e+28	7.92227845503221e+36
2.76191996520525e+28	8.08030076557951e+36
2.77237187626600e+28	8.23952567326045e+36
2.78284352653556e+28	8.39999519302413e+36
2.79333491601391e+28	8.56174967409492e+36
2.80384604470107e+28	8.72482794347517e+36
2.81437691259704e+28	8.88926743578461e+36
2.82492751970180e+28	9.05510431092690e+36
2.83549786601537e+28	9.22237356089216e+36
2.84608795153773e+28	9.39110910684663e+36
2.85669777626891e+28	9.56134388752411e+36
2.86732734020888e+28	9.73310993981494e+36
2.87797664335765e+28	9.90643847234516e+36
2.88864568571523e+28	1.00813599327477e+37
2.89933446728161e+28	1.02579040692493e+37
2.91004298805679e+28	1.04360999871264e+37
2.92077124804078e+28	1.06159762005252e+37
2.93151924723356e+28	1.07975606800837e+37
2.94228698563515e+28	1.09808808967513e+37
2.95307446324554e+28	1.11659638621560e+37
2.96388168006473e+28	1.13528361658351e+37
2.97470863609273e+28	1.15415240096127e+37
2.98555533132952e+28	1.17320532393774e+37
2.99642176577512e+28	1.19244493744890e+37
3.00730793942952e+28	1.21187376350206e+37
3.01821385229273e+28	1.23149429670220e+37
3.02913950436473e+28	1.25130900659717e+37
3.04008489564554e+28	1.27132033985700e+37
3.05105002613515e+28	1.29153072230104e+37
3.06203489583356e+28	1.31194256078543e+37
3.07303950474078e+28	1.33255824496215e+37
3.08406385285679e+28	1.35338014892000e+37
3.09510794018161e+28	1.37441063271686e+37
3.10617176671523e+28	1.39565204381168e+37
3.11725533245766e+28	1.41710671840408e+37
3.12835863740888e+28	1.43877698268850e+37
3.13948168156891e+28	1.46066515402958e+37
3.15062446493774e+28	1.48277354206441e+37
3.16178698751537e+28	1.50510444973742e+37
3.17296924930180e+28	1.52766017427249e+37
3.18417125029704e+28	1.55044300808720e+37
3.19539299050108e+28	1.57345523965312e+37
3.20663446991392e+28	1.59669915430613e+37
3.21789568853556e+28	1.62017703501024e+37
3.22917664636600e+28	1.64389116307826e+37
3.24047734340525e+28	1.66784381885209e+37
3.25179777965330e+28	1.69203728234567e+37
3.26313795511015e+28	1.71647383385293e+37
3.27449786977581e+28	1.74115575452318e+37
3.28587752365026e+28	1.76608532690608e+37
3.29727691673352e+28	1.79126483546823e+37
3.30869604902558e+28	1.81669656708320e+37
3.32013492052644e+28	1.84238281149677e+37
3.33159353123611e+28	1.86832586176890e+37
3.34307188115457e+28	1.89452801469404e+37
3.35456997028184e+28	1.92099157120096e+37
3.36608779861791e+28	1.94771883673359e+37
3.37762536616278e+28	1.97471212161388e+37
3.38918267291646e+28	2.00197374138792e+37
3.40075971887894e+28	2.02950601715620e+37
3.41235650405022e+28	2.05731127588913e+37
3.42397302843030e+28	2.08539185072857e+37
3.43560929201918e+28	2.11375008127628e+37
3.44726529481687e+28	2.14238831387004e+37
3.45894103682336e+28	2.17130890184816e+37
3.47063651803865e+28	2.20051420580303e+37
3.48235173846274e+28	2.23000659382444e+37
3.49408669809563e+28	2.25978844173313e+37
3.50584139693733e+28	2.28986213330520e+37
3.51761583498783e+28	2.32023006048785e+37
3.52941001224713e+28	2.35089462360704e+37
3.54122392871524e+28	2.38185823156734e+37
3.55305758439214e+28	2.41312330204461e+37
3.56491097927785e+28	2.44469226167166e+37
3.57678411337236e+28	2.47656754621756e+37
3.58867698667567e+28	2.50875160076071e+37
3.60058959918779e+28	2.54124687985602e+37
3.61252195090870e+28	2.57405584769676e+37
3.62447404183842e+28	2.60718097827099e+37
3.63644587197694e+28	2.64062475551315e+37
3.64843744132427e+28	2.67438967345095e+37
3.66044874988039e+28	2.70847823634779e+37
3.67247979764532e+28	2.74289295884096e+37
3.68453058461905e+28	2.77763636607586e+37
3.69660111080158e+28	2.81271099383642e+37
3.70869137619291e+28	2.84811938867186e+37
3.72080138079305e+28	2.88386410802015e+37
3.73293112460199e+28	2.91994772032804e+37
3.74508060761973e+28	2.95637280516815e+37
3.75724982984627e+28	2.99314195335308e+37
3.76943879128162e+28	3.03025776704666e+37
3.78164749192576e+28	3.06772285987261e+37
3.79387593177871e+28	3.10553985702067e+37
3.80612411084046e+28	3.14371139535028e+37
3.81839202911102e+28	3.18224012349203e+37
3.83067968659037e+28	3.22112870194683e+37
3.84298708327853e+28	3.26037980318313e+37
3.85531421917549e+28	3.29999611173204e+37
3.86766109428125e+28	3.33998032428067e+37
3.88002770859582e+28	3.38033514976358e+37
3.89241406211918e+28	3.42106330945256e+37
3.90482015485135e+28	3.46216753704481e+37
3.91724598679232e+28	3.50365057874949e+37
3.92969155794210e+28	3.54551519337280e+37
3.94215686830067e+28	3.58776415240171e+37
3.95464191786805e+28	3.63040024008625e+37
3.96714670664423e+28	3.67342625352056e+37
3.97967123462921e+28	3.71684500272267e+37
3.99221550182300e+28	3.76065931071315e+37
4.00477950822558e+28	3.80487201359256e+37
